CANDIDATO_ID;CANDIDATO;CURSO_ID;CURSO;PROCESSO_ID;PROCESSO;PERIODO_LETIVO;FORMA_PAGAMENTO_ID;FORMA_PAGAMENTO;BOLSA_ESTUDO;CALL_CENTER;VALOR;DATA_PREINSCRICAO;HORA_PREINSCRICAO;DATA_INSCRICAO;HORA_INSCRICAO;DATA_PAGINSCRICAO;HORA_PAGINSCRICAO
439;Candidato 439;16;Curso 16;27;Processo 27;2020/1;;;0;0;;20200109;1614;20200109;1619;;
440;Candidato 440;41;Curso 41;23;Processo 23;2019/2;3;Isento;0;0;0.00;20190619;1303;20190619;1304;20190619;0
442;Candidato 442;18;Curso 18;19;Processo 19;2019/2;1;Boleto;0;0;25.00;20190416;1139;20190416;1140;20190416;0
444;Candidato 444;4;Curso 4;11;Processo 11;2019/1;;;;;;20181112;1057;;;;
444;Candidato 444;4;Curso 4;21;Processo 21;2019/2;2;Cartão de Crédito;0;0;300.00;20190527;1636;20190527;1644;20190527;1750
444;Candidato 444;4;Curso 4;22;Processo 22;2019/2;;;;;;20190527;1639;;;;
445;Candidato 445;12;Curso 12;15;Processo 15;2019/1;1;Boleto;0;1;50.00;20190212;912;20190212;914;20190212;0
448;Candidato 448;6;Curso 6;15;Processo 15;2019/1;;;0;0;;20190126;1008;20190126;1050;;
450;Candidato 450;39;Curso 39;10;Processo 10;2019/1;;;1;0;;20180927;1233;20180927;1234;;
453;Candidato 453;9;Curso 9;15;Processo 15;2019/1;1;Boleto;0;0;50.00;20181123;1354;20181123;1407;20181128;0
455;Candidato 455;4;Curso 4;11;Processo 11;2019/1;;;0;0;;20181028;2227;20181028;2228;;
455;Candidato 455;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190208;2306;20190208;2309;20190215;2252
457;Candidato 457;16;Curso 16;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181108;1111;20181108;1124;20181113;0
459;Candidato 459;3;Curso 3;10;Processo 10;2019/1;;;1;0;;20180921;653;20180921;713;;
459;Candidato 459;3;Curso 3;25;Processo 25;2020/1;1;Boleto;0;0;25.00;20191016;701;20191016;702;20191016;0
460;Candidato 460;4;Curso 4;11;Processo 11;2019/1;3;Isento;0;0;0.00;20180831;2248;20180831;2250;20180920;0
463;Candidato 463;10;Curso 10;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181108;1054;20181108;1107;20181113;0
465;Candidato 465;9;Curso 9;19;Processo 19;2019/2;;;0;0;;20190417;1212;20190417;1216;;
466;Candidato 466;5;Curso 5;10;Processo 10;2019/1;3;Isento;0;0;0.00;20181019;28;20181019;40;20181019;0
468;Candidato 468;18;Curso 18;19;Processo 19;2019/2;1;Boleto;0;1;50.00;20190418;729;20190418;1415;20190524;0
468;Candidato 468;18;Curso 18;20;Processo 20;2019/2;3;Isento;0;0;0.00;20190522;1038;20190522;1038;20190601;0
469;Candidato 469;39;Curso 39;27;Processo 27;2020/1;;;0;0;;20200126;1531;20200126;1535;;
470;Candidato 470;14;Curso 14;19;Processo 19;2019/2;;;0;0;;20190425;1557;20190425;1602;;
470;Candidato 470;14;Curso 14;27;Processo 27;2020/1;1;Boleto;0;0;25.00;20191009;1428;20191009;1440;20191011;0
476;Candidato 476;17;Curso 17;10;Processo 10;2019/1;3;Isento;1;0;0.00;20181012;1657;20181018;2200;20181029;0
477;Candidato 477;4;Curso 4;11;Processo 11;2019/1;2;Cartão de Crédito;0;0;300.00;20180918;1541;20180918;1543;20181015;1435
477;Candidato 477;4;Curso 4;21;Processo 21;2019/2;3;Isento;0;0;0.00;20190419;944;20190419;946;20190502;0
482;Candidato 482;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180917;1013;20180917;1024;20180918;0
483;Candidato 483;9;Curso 9;15;Processo 15;2019/1;1;Boleto;0;1;50.00;20181126;841;20181126;846;20181126;0
487;Candidato 487;6;Curso 6;15;Processo 15;2019/1;;;0;0;;20181126;1905;20181126;1907;;
488;Candidato 488;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20181027;1921;20181027;1924;20181031;0
491;Candidato 491;15;Curso 15;10;Processo 10;2019/1;;;;;;20181011;910;;;;
492;Candidato 492;17;Curso 17;10;Processo 10;2019/1;;;;;;20181113;2205;;;;
492;Candidato 492;17;Curso 17;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181127;2131;20181127;2133;20181127;0
496;Candidato 496;9;Curso 9;15;Processo 15;2019/1;;;;;;20181206;1441;;;;
500;Candidato 500;4;Curso 4;16;Processo 16;2019/1;;;;;;20190204;1819;;;;
503;Candidato 503;4;Curso 4;39;Processo 39;2020/2;;;0;0;;20200626;1049;20200626;1050;;
504;Candidato 504;39;Curso 39;27;Processo 27;2020/1;;;;;;20200127;1403;;;;
505;Candidato 505;20;Curso 20;10;Processo 10;2019/1;;;;;;20181011;1251;;;;
505;Candidato 505;4;Curso 4;11;Processo 11;2019/1;;;;;;20181108;1448;;;;
505;Candidato 505;4;Curso 4;12;Processo 12;2019/1;;;;;;20181108;1449;;;;
505;Candidato 505;4;Curso 4;21;Processo 21;2019/2;;;;;;20190422;1606;;;;
527;Candidato 527;17;Curso 17;15;Processo 15;2019/1;;;;;;20181226;1016;;;;
529;Candidato 529;9;Curso 9;15;Processo 15;2019/1;;;;;;20190119;1223;;;;
530;Candidato 530;10;Curso 10;10;Processo 10;2019/1;;;;;;20181109;1341;;;;
530;Candidato 530;10;Curso 10;15;Processo 15;2019/1;;;;;;20181212;30;;;;
535;Candidato 535;6;Curso 6;10;Processo 10;2019/1;;;;;;20181011;911;;;;
535;Candidato 535;4;Curso 4;11;Processo 11;2019/1;2;Cartão de Crédito;0;0;300.00;20180903;1216;20180903;1217;20181027;1820
535;Candidato 535;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180903;1220;20180903;1224;;
538;Candidato 538;6;Curso 6;10;Processo 10;2019/1;3;Isento;0;1;0.00;20181001;1048;20181001;1051;20181001;0
540;Candidato 540;4;Curso 4;22;Processo 22;2019/2;;;0;0;;20190427;2259;20190430;2249;;
543;Candidato 543;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181111;2031;20181111;2036;20181113;0
545;Candidato 545;39;Curso 39;10;Processo 10;2019/1;3;Isento;0;0;0.00;20180829;1857;20180829;1901;20180829;0
546;Candidato 546;9;Curso 9;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181027;1718;20181027;1723;20181030;0
546;Candidato 546;9;Curso 9;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181125;2155;20181125;2156;20181125;0
547;Candidato 547;16;Curso 16;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180829;1159;20180829;1202;20180904;0
549;Candidato 549;12;Curso 12;15;Processo 15;2019/1;;;;;;20181215;2330;;;;
549;Candidato 549;12;Curso 12;27;Processo 27;2020/1;;;;;;20200109;1328;;;;
550;Candidato 550;4;Curso 4;16;Processo 16;2019/1;;;;;;20190204;1946;;;;
551;Candidato 551;4;Curso 4;11;Processo 11;2019/1;;;;;;20180923;2239;;;;
551;Candidato 551;4;Curso 4;26;Processo 26;2020/1;1;Boleto;0;0;300.00;20191030;1519;20191030;1521;20191121;0
551;Candidato 551;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;100.00;20200521;1600;20200521;1707;20200701;0
553;Candidato 553;1;Curso 1;15;Processo 15;2019/1;3;Isento;0;1;0.00;20190226;1243;20190226;1244;20190226;0
555;Candidato 555;14;Curso 14;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180830;1006;20180830;1009;20181008;0
555;Candidato 555;4;Curso 4;12;Processo 12;2019/1;;;0;1;;20180831;1939;20180831;2003;;
561;Candidato 561;9;Curso 9;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190212;1247;20190212;1248;20190212;0
566;Candidato 566;3;Curso 3;10;Processo 10;2019/1;1;Boleto;0;0;25.00;20181008;845;20181008;849;20181009;0
566;Candidato 566;3;Curso 3;15;Processo 15;2019/1;3;Isento;0;1;0.00;20181127;2021;20181127;2021;20181128;0
567;Candidato 567;10;Curso 10;10;Processo 10;2019/1;;;;;;20180914;1629;;;;
567;Candidato 567;4;Curso 4;11;Processo 11;2019/1;;;;;;20180914;1628;;;;
573;Candidato 573;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180927;1643;20180927;1644;20180928;0
573;Candidato 573;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180927;1636;20180927;1641;;
573;Candidato 573;4;Curso 4;21;Processo 21;2019/2;;;0;1;;20190509;1713;20190509;1804;;
575;Candidato 575;15;Curso 15;10;Processo 10;2019/1;;;;;;20180908;933;;;;
576;Candidato 576;9;Curso 9;10;Processo 10;2019/1;;;1;1;;20181017;1611;20181018;1352;;
579;Candidato 579;17;Curso 17;15;Processo 15;2019/1;1;Boleto;0;0;50.00;20190214;2117;20190214;2121;20190215;0
583;Candidato 583;4;Curso 4;21;Processo 21;2019/2;;;;;;20190424;2350;;;;
583;Candidato 583;4;Curso 4;22;Processo 22;2019/2;;;;;;20190424;2351;;;;
583;Candidato 583;4;Curso 4;26;Processo 26;2020/1;2;Cartão de Crédito;0;0;300.00;20191117;2348;20191117;2248;20191127;2114
584;Candidato 584;5;Curso 5;10;Processo 10;2019/1;;;;;;20181108;46;;;;
585;Candidato 585;3;Curso 3;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180924;2104;20180924;2108;20180925;0
592;Candidato 592;17;Curso 17;15;Processo 15;2019/1;1;Boleto;0;0;50.00;20181202;819;20181215;1948;20181227;0
595;Candidato 595;39;Curso 39;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181030;1652;20181030;1654;20181105;0
597;Candidato 597;15;Curso 15;10;Processo 10;2019/1;2;Cartão de Crédito;0;0;25.00;20180908;936;20180908;939;20180917;2141
602;Candidato 602;2;Curso 2;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181201;844;20181201;848;20181201;0
602;Candidato 602;2;Curso 2;19;Processo 19;2019/2;;;0;0;;20190421;1220;20190421;1221;;
605;Candidato 605;5;Curso 5;10;Processo 10;2019/1;2;Cartão de Crédito;1;0;25.00;20180830;1251;20180830;1307;20180830;1358
606;Candidato 606;1;Curso 1;10;Processo 10;2019/1;;;1;0;;20180930;2144;20180930;2147;;
608;Candidato 608;15;Curso 15;25;Processo 25;2020/1;2;Cartão de Crédito;0;0;25.00;20190928;44;20190928;47;20190928;50
611;Candidato 611;10;Curso 10;25;Processo 25;2020/1;1;Boleto;0;0;50.00;20191021;1556;20191021;1658;20191025;0
611;Candidato 611;10;Curso 10;27;Processo 27;2020/1;3;Isento;0;1;0.00;20191216;1030;20191216;1030;20191217;0
613;Candidato 613;6;Curso 6;10;Processo 10;2019/1;;;;;;20180831;1053;;;;
616;Candidato 616;1;Curso 1;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181222;1228;20181222;1255;20181222;0
618;Candidato 618;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190208;1135;20190208;1140;;
621;Candidato 621;12;Curso 12;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20181003;942;20181003;956;20181004;0
623;Candidato 623;4;Curso 4;11;Processo 11;2019/1;;;;;;20180922;1249;;;;
626;Candidato 626;4;Curso 4;21;Processo 21;2019/2;;;0;0;;20190430;1706;20190430;2125;;
626;Candidato 626;4;Curso 4;22;Processo 22;2019/2;;;0;0;;20190430;1713;20190430;2119;;
628;Candidato 628;3;Curso 3;10;Processo 10;2019/1;1;Boleto;1;1;50.00;20181024;1220;20181024;1227;20181025;0
629;Candidato 629;0;Curso 0;15;Processo 15;2019/1;;;;;;20190103;1737;;;;
630;Candidato 630;49;Curso 49;15;Processo 15;2019/1;3;Isento;0;1;0.00;20181130;1537;20181130;1538;20181130;0
632;Candidato 632;4;Curso 4;22;Processo 22;2019/2;;;0;0;;20190424;1953;20190424;1957;;
634;Candidato 634;39;Curso 39;19;Processo 19;2019/2;;;;;;20190509;27;;;;
634;Candidato 634;4;Curso 4;39;Processo 39;2020/2;2;Cartão de Crédito;0;0;200.00;20200521;1128;20200521;1132;20200521;1340
635;Candidato 635;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20181002;1959;20181002;2000;20181029;0
635;Candidato 635;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190205;45;20190205;48;;
635;Candidato 635;4;Curso 4;21;Processo 21;2019/2;1;Boleto;0;0;300.00;20190416;751;20190416;752;20190521;0
635;Candidato 635;4;Curso 4;26;Processo 26;2020/1;1;Boleto;0;0;300.00;20191006;2023;20191006;2023;20191127;0
639;Candidato 639;12;Curso 12;38;Processo 38;2020/2;;;0;0;;20200525;1519;20200525;1522;;
641;Candidato 641;18;Curso 18;10;Processo 10;2019/1;;;;;;20180930;1124;;;;
641;Candidato 641;6;Curso 6;15;Processo 15;2019/1;;;;;;20181206;1753;;;;
641;Candidato 641;4;Curso 4;26;Processo 26;2020/1;1;Boleto;0;0;300.00;20191125;1311;20191125;1312;20191126;0
641;Candidato 641;4;Curso 4;39;Processo 39;2020/2;1;Boleto;0;0;200.00;20200630;2258;20200630;2301;20200703;0
644;Candidato 644;1;Curso 1;10;Processo 10;2019/1;3;Isento;0;0;0.00;20181016;1816;20181018;1922;20181018;0
650;Candidato 650;4;Curso 4;22;Processo 22;2019/2;1;Boleto;0;0;200.00;20190430;1510;20190430;1532;20190506;0
654;Candidato 654;0;Curso 0;10;Processo 10;2019/1;;;;;;20180830;1748;;;;
654;Candidato 654;4;Curso 4;11;Processo 11;2019/1;;;;;;20180830;1805;;;;
654;Candidato 654;4;Curso 4;12;Processo 12;2019/1;;;0;1;;20180830;1753;20180918;1932;;
655;Candidato 655;18;Curso 18;10;Processo 10;2019/1;;;1;0;;20180830;1258;20180830;1319;;
655;Candidato 655;18;Curso 18;15;Processo 15;2019/1;2;Cartão de Crédito;0;0;50.00;20190121;1850;20190121;1854;20190122;1024
655;Candidato 655;16;Curso 16;19;Processo 19;2019/2;;;;;;20190416;1409;;;;
655;Candidato 655;16;Curso 16;20;Processo 20;2019/2;;;;;;20190531;853;;;;
655;Candidato 655;16;Curso 16;27;Processo 27;2020/1;2;Cartão de Crédito;0;0;50.00;20200108;1253;20200108;1310;20200113;815
661;Candidato 661;12;Curso 12;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181101;926;20181101;935;20181112;0
661;Candidato 661;12;Curso 12;15;Processo 15;2019/1;;;;;;20181119;1624;;;;
669;Candidato 669;20;Curso 20;10;Processo 10;2019/1;;;1;0;;20181009;2012;20181009;2013;;
675;Candidato 675;1;Curso 1;15;Processo 15;2019/1;;;;;;20190309;1901;;;;
675;Candidato 675;9;Curso 9;19;Processo 19;2019/2;;;;;;20190509;1808;;;;
675;Candidato 675;1;Curso 1;27;Processo 27;2020/1;;;0;1;;20191122;858;20191122;859;;
678;Candidato 678;15;Curso 15;25;Processo 25;2020/1;;;;;;20190918;1954;;;;
678;Candidato 678;1;Curso 1;27;Processo 27;2020/1;;;;;;20191223;1128;;;;
679;Candidato 679;22;Curso 22;15;Processo 15;2019/1;;;;;;20190201;1902;;;;
683;Candidato 683;3;Curso 3;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180911;2355;20180911;2359;20180913;0
684;Candidato 684;17;Curso 17;15;Processo 15;2019/1;;;;;;20190116;1137;;;;
690;Candidato 690;4;Curso 4;22;Processo 22;2019/2;;;0;0;;20190424;1032;20190424;1100;;
690;Candidato 690;4;Curso 4;29;Processo 29;2020/1;1;Boleto;0;0;200.00;20190903;2015;20190903;2022;20190909;0
694;Candidato 694;20;Curso 20;19;Processo 19;2019/2;;;0;0;;20190520;1243;20190520;1243;;
696;Candidato 696;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;1;300.00;20180916;1648;20180917;1837;20180918;0
696;Candidato 696;4;Curso 4;21;Processo 21;2019/2;1;Boleto;0;1;300.00;20190423;1458;20190423;1500;20190424;0
697;Candidato 697;6;Curso 6;19;Processo 19;2019/2;2;Cartão de Crédito;0;0;25.00;20190430;2143;20190430;2146;20190501;1202
700;Candidato 700;20;Curso 20;19;Processo 19;2019/2;2;Cartão de Crédito;0;0;50.00;20190523;2205;20190523;2207;20190523;2211
701;Candidato 701;22;Curso 22;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181107;1111;20181107;1114;20181112;0
701;Candidato 701;6;Curso 6;15;Processo 15;2019/1;;;;;;20190211;1548;;;;
703;Candidato 703;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190207;2350;20190207;2356;;
706;Candidato 706;4;Curso 4;21;Processo 21;2019/2;;;0;0;;20190509;1805;20190509;1806;;
713;Candidato 713;1;Curso 1;15;Processo 15;2019/1;;;;;;20181224;1440;;;;
719;Candidato 719;22;Curso 22;10;Processo 10;2019/1;2;Cartão de Crédito;1;0;25.00;20180918;1731;20180918;1735;20181004;1931
719;Candidato 719;22;Curso 22;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181129;945;20181129;947;20181129;0
719;Candidato 719;2;Curso 2;25;Processo 25;2020/1;;;0;0;;20190906;2031;20190906;2031;;
726;Candidato 726;4;Curso 4;22;Processo 22;2019/2;1;Boleto;0;0;200.00;20190424;1455;20190424;2209;20190503;0
726;Candidato 726;4;Curso 4;29;Processo 29;2020/1;;;0;1;;20191018;842;20191018;847;;
728;Candidato 728;5;Curso 5;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180917;1839;20180917;1844;20180918;0
729;Candidato 729;9;Curso 9;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180904;1925;20180904;1929;20180919;0
732;Candidato 732;10;Curso 10;19;Processo 19;2019/2;1;Boleto;0;0;25.00;20190506;945;20190506;950;20190506;0
733;Candidato 733;9;Curso 9;10;Processo 10;2019/1;;;1;1;;20180828;1932;20180828;1943;;
733;Candidato 733;4;Curso 4;12;Processo 12;2019/1;;;;;;20180828;1934;;;;
734;Candidato 734;13;Curso 13;10;Processo 10;2019/1;;;;;;20181005;1649;;;;
736;Candidato 736;12;Curso 12;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181027;1836;20181027;1838;20181101;0
736;Candidato 736;12;Curso 12;15;Processo 15;2019/1;;;;;;20181205;1428;;;;
739;Candidato 739;39;Curso 39;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180829;1134;20180829;1139;20180831;0
739;Candidato 739;12;Curso 12;15;Processo 15;2019/1;3;Isento;0;1;0.00;20190204;1723;20190204;1725;20190206;0
740;Candidato 740;9;Curso 9;10;Processo 10;2019/1;1;Boleto;0;0;25.00;20180928;2317;20180928;2324;20181005;0
741;Candidato 741;9;Curso 9;10;Processo 10;2019/1;1;Boleto;0;0;25.00;20181003;1310;20181003;1319;20181003;0
744;Candidato 744;20;Curso 20;10;Processo 10;2019/1;;;;;;20181006;2152;;;;
744;Candidato 744;20;Curso 20;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181205;1420;20181205;1425;20181205;0
744;Candidato 744;20;Curso 20;38;Processo 38;2020/2;;;0;1;;20200814;1147;20200814;1148;;
745;Candidato 745;4;Curso 4;12;Processo 12;2019/1;;;0;0;;20180828;2301;20180828;2339;;
748;Candidato 748;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20180829;902;20180829;904;20181002;0
749;Candidato 749;9;Curso 9;10;Processo 10;2019/1;1;Boleto;0;0;25.00;20181004;1418;20181004;1425;20181004;0
754;Candidato 754;15;Curso 15;10;Processo 10;2019/1;;;1;0;;20181023;1432;20181023;1434;;
754;Candidato 754;15;Curso 15;15;Processo 15;2019/1;;;0;0;;20181217;1037;20181217;1038;;
755;Candidato 755;9;Curso 9;19;Processo 19;2019/2;;;0;0;;20190521;2341;20190521;2343;;
759;Candidato 759;18;Curso 18;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180911;1618;20180911;1638;20180912;0
762;Candidato 762;17;Curso 17;10;Processo 10;2019/1;;;;;;20180830;6;;;;
762;Candidato 762;17;Curso 17;25;Processo 25;2020/1;;;0;0;;20191021;1814;20191021;1914;;
762;Candidato 762;17;Curso 17;38;Processo 38;2020/2;;;;;;20200610;1029;;;;
765;Candidato 765;12;Curso 12;15;Processo 15;2019/1;;;;;;20190108;2307;;;;
766;Candidato 766;6;Curso 6;10;Processo 10;2019/1;2;Cartão de Crédito;1;0;25.00;20180911;2249;20180911;2250;20180912;2123
769;Candidato 769;9;Curso 9;10;Processo 10;2019/1;1;Boleto;1;1;25.00;20180912;1146;20180917;1908;20180926;0
775;Candidato 775;15;Curso 15;10;Processo 10;2019/1;;;;;;20180903;1334;;;;
778;Candidato 778;2;Curso 2;10;Processo 10;2019/1;;;1;1;;20181016;1747;20181017;832;;
782;Candidato 782;13;Curso 13;10;Processo 10;2019/1;;;;;;20181103;2046;;;;
782;Candidato 782;13;Curso 13;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181220;1855;20181220;1903;20181220;0
783;Candidato 783;9;Curso 9;19;Processo 19;2019/2;1;Boleto;0;0;50.00;20190511;1512;20190511;1513;20190524;0
783;Candidato 783;9;Curso 9;20;Processo 20;2019/2;3;Isento;0;1;0.00;20190604;1714;20190604;1714;20190604;0
783;Candidato 783;9;Curso 9;38;Processo 38;2020/2;;;0;0;;20200621;1151;20200621;1152;;
785;Candidato 785;1;Curso 1;10;Processo 10;2019/1;3;Isento;0;0;0.00;20181009;1315;20181009;2353;20181009;0
785;Candidato 785;1;Curso 1;15;Processo 15;2019/1;;;;;;20190121;1646;;;;
785;Candidato 785;1;Curso 1;19;Processo 19;2019/2;;;0;0;;20190418;1739;20190418;1742;;
785;Candidato 785;1;Curso 1;25;Processo 25;2020/1;1;Boleto;0;0;25.00;20190904;1309;20190904;1311;20190911;0
785;Candidato 785;1;Curso 1;27;Processo 27;2020/1;3;Isento;0;1;0.00;20191216;1041;20191216;1042;20191216;0
788;Candidato 788;3;Curso 3;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181010;2227;20181016;226;20181105;0
788;Candidato 788;3;Curso 3;15;Processo 15;2019/1;3;Isento;0;1;0.00;20181129;1330;20181129;1331;20181129;0
796;Candidato 796;4;Curso 4;21;Processo 21;2019/2;;;;;;20190523;819;;;;
796;Candidato 796;4;Curso 4;22;Processo 22;2019/2;;;0;1;;20190429;932;20190429;932;;
799;Candidato 799;39;Curso 39;10;Processo 10;2019/1;;;1;0;;20181103;2207;20181103;2212;;
799;Candidato 799;39;Curso 39;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190130;1122;20190130;1126;20190130;0
799;Candidato 799;4;Curso 4;16;Processo 16;2019/1;1;Boleto;0;0;100.00;20190205;1302;20190205;1304;20190208;0
799;Candidato 799;39;Curso 39;27;Processo 27;2020/1;;;;;;20191218;927;;;;
801;Candidato 801;4;Curso 4;11;Processo 11;2019/1;;;;;;20181023;1331;;;;
801;Candidato 801;4;Curso 4;12;Processo 12;2019/1;1;Boleto;0;0;200.00;20181023;1332;20181023;1334;20181025;0
801;Candidato 801;4;Curso 4;22;Processo 22;2019/2;1;Boleto;0;0;200.00;20190522;1325;20190522;1331;20190522;0
803;Candidato 803;17;Curso 17;19;Processo 19;2019/2;;;;;;20190415;1114;;;;
804;Candidato 804;12;Curso 12;25;Processo 25;2020/1;;;;;;20191118;953;;;;
804;Candidato 804;4;Curso 4;26;Processo 26;2020/1;;;0;1;;20191130;915;20191130;915;;
804;Candidato 804;5;Curso 5;38;Processo 38;2020/2;;;0;1;;20200624;1252;20200624;1253;;
807;Candidato 807;0;Curso 0;15;Processo 15;2019/1;;;;;;20181203;2110;;;;
811;Candidato 811;20;Curso 20;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181214;1348;20181214;1350;20181214;0
815;Candidato 815;17;Curso 17;10;Processo 10;2019/1;1;Boleto;1;0;25.00;20180921;1516;20180921;1527;20180927;0
815;Candidato 815;17;Curso 17;15;Processo 15;2019/1;3;Isento;0;1;0.00;20181128;1023;20181128;1023;20181128;0
816;Candidato 816;4;Curso 4;11;Processo 11;2019/1;1;Boleto;0;0;300.00;20181024;1027;20181024;1028;20181029;0
816;Candidato 816;4;Curso 4;12;Processo 12;2019/1;;;;;;20180831;1050;;;;
816;Candidato 816;6;Curso 6;19;Processo 19;2019/2;1;Boleto;0;0;25.00;20190426;1023;20190426;1026;20190508;0
818;Candidato 818;4;Curso 4;11;Processo 11;2019/1;3;Isento;0;0;0.00;20180920;1051;20180920;1054;20180920;0
818;Candidato 818;4;Curso 4;16;Processo 16;2019/1;2;Cartão de Crédito;0;0;100.00;20190205;751;20190205;815;20190205;817
818;Candidato 818;4;Curso 4;26;Processo 26;2020/1;1;Boleto;0;0;300.00;20191028;1254;20191028;1256;20191028;0
820;Candidato 820;0;Curso 0;15;Processo 15;2019/1;;;;;;20181127;1141;;;;
820;Candidato 820;16;Curso 16;20;Processo 20;2019/2;;;;;;20190703;1813;;;;
821;Candidato 821;1;Curso 1;10;Processo 10;2019/1;1;Boleto;0;0;50.00;20181023;900;20181023;903;20181101;0
827;Candidato 827;1;Curso 1;15;Processo 15;2019/1;3;Isento;0;0;0.00;20190213;1146;20190213;1147;20190213;0
828;Candidato 828;1;Curso 1;10;Processo 10;2019/1;1;Boleto;1;0;50.00;20181031;2152;20181031;2155;20181112;0
829;Candidato 829;15;Curso 15;15;Processo 15;2019/1;3;Isento;0;0;0.00;20181201;1124;20181201;1126;20181201;0
829;Candidato 829;15;Curso 15;20;Processo 20;2019/2;;;;;;20190725;52;;;;
829;Candidato 829;20;Curso 20;25;Processo 25;2020/1;;;0;0;;20191025;1812;20191025;1813;;
836;Candidato 836;4;Curso 4;16;Processo 16;2019/1;;;0;0;;20190211;532;20190211;543;;
836;Candidato 836;4;Curso 4;22;Processo 22;2019/2;;;;;;20190417;703;;;;
844;Candidato 844;4;Curso 4;12;Processo 12;2019/1;;;;;;20180928;2330;;;;
